CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas
322831,NA,2,2025,4479452.12
322831,NA,2,2025,1392481.15
322831,NA,2,2025,1392481.15
322831,NA,2,2025,37526.16
322831,NA,2,2025,37526.16
322831,NA,2,2025,3049444.81
322831,NA,2,2025,3049444.81
322831,NA,2,2025,71990.96
322831,NA,2,2025,2639.99
322831,NA,2,2025,2639.99
322831,NA,2,2025,69350.97
322831,NA,2,2025,69350.97
322831,NA,2,2025,1512571.18
322831,NA,2,2025,1512571.18
322831,NA,2,2025,1487628.49
322831,NA,2,2025,16199.07
322831,NA,2,2025,16199.07
322831,NA,2,2025,173959.92
322831,NA,2,2025,173959.92
322831,NA,2,2025,5654.05
322831,NA,2,2025,5654.05
322831,NA,2,2025,2685.17
322831,NA,2,2025,2685.17
322831,NA,2,2025,1289130.28
322831,NA,2,2025,1289130.28
322831,NA,2,2025,24942.69
322831,NA,2,2025,24942.69
322831,NA,2,2025,24942.69
322831,NA,2,2025,260919.2
322831,NA,2,2025,260919.2
322831,NA,2,2025,260919.2
322831,NA,2,2025,1360.0
322831,NA,2,2025,1360.0
322831,NA,2,2025,10494.47
322831,NA,2,2025,10494.47
322831,NA,2,2025,249064.73
322831,NA,2,2025,249064.73
322831,NA,2,2025,67985.2
322831,NA,2,2025,67985.2
322831,NA,2,2025,67985.2
322831,NA,2,2025,2646.86
322831,NA,2,2025,2646.86
322831,NA,2,2025,19558.08
322831,NA,2,2025,19558.08
322831,NA,2,2025,1800.03
322831,NA,2,2025,1800.03
322831,NA,2,2025,43980.23
322831,NA,2,2025,43980.23
323268,NA,2,2025,187081426.15
323268,NA,2,2025,80965207.86
323268,NA,2,2025,80965207.86
323268,NA,2,2025,80803022.2
323268,NA,2,2025,271491.06
323268,NA,2,2025,276693.51
323268,NA,2,2025,15667225.21
323268,NA,2,2025,17595990.01
323268,NA,2,2025,8484267.12
323268,NA,2,2025,8662321.8
323268,NA,2,2025,31350.08
323268,NA,2,2025,31970.45
323268,NA,2,2025,11106925.18
323268,NA,2,2025,11669754.16
323268,NA,2,2025,218280.1
323268,NA,2,2025,219130.2
323268,NA,2,2025,28604840.04
323268,NA,2,2025,30764792.23
323268,NA,2,2025,7476307.34
323268,NA,2,2025,7595261.83
323268,NA,2,2025,39967.85
323268,NA,2,2025,40463.59
323268,NA,2,2025,8902368.22
323268,NA,2,2025,9137719.02
323268,NA,2,2025,162185.66
323268,NA,2,2025,47744.64
323268,NA,2,2025,212697.43
323268,NA,2,2025,10309654.34
323268,NA,2,2025,114441.02
323268,NA,2,2025,115691.43
323268,NA,2,2025,87648517.24
323268,NA,2,2025,87648517.24
323268,NA,2,2025,87648517.24
323268,NA,2,2025,667215.17
323268,NA,2,2025,667215.17
323268,NA,2,2025,40924188.42
323268,NA,2,2025,40924188.42
323268,NA,2,2025,12456975.79
323268,NA,2,2025,12456975.79
323268,NA,2,2025,12809.17
323268,NA,2,2025,12809.17
323268,NA,2,2025,20189445.84
323268,NA,2,2025,20189445.84
323268,NA,2,2025,46559.28
323268,NA,2,2025,46559.28
323268,NA,2,2025,2783742.82
323268,NA,2,2025,2783742.82
323268,NA,2,2025,860218.65
323268,NA,2,2025,860218.65
323268,NA,2,2025,830.89
323268,NA,2,2025,830.89
323268,NA,2,2025,1376968.69
323268,NA,2,2025,1376968.69
323268,NA,2,2025,74458.22
323268,NA,2,2025,74458.22
323268,NA,2,2025,4594050.95
323268,NA,2,2025,4594050.95
323268,NA,2,2025,1386246.95
323268,NA,2,2025,1386246.95
323268,NA,2,2025,1374.18
323268,NA,2,2025,1374.18
323268,NA,2,2025,2273432.22
323268,NA,2,2025,2273432.22
323268,NA,2,2025,375833.12
323268,NA,2,2025,35729546.02
323268,NA,2,2025,17277833.79
323268,NA,2,2025,17277833.79
323268,NA,2,2025,17277577.73
323268,NA,2,2025,44430.23
323268,NA,2,2025,50870.06
323268,NA,2,2025,5274142.47
323268,NA,2,2025,6308150.6
323268,NA,2,2025,9774475.1
323268,NA,2,2025,11617127.06
323268,NA,2,2025,11809.86
323268,NA,2,2025,12780.78
324299,NA,2,2025,35727.75
324299,NA,2,2025,35727.75
324299,NA,2,2025,9976.06
324299,NA,2,2025,9976.06
324299,NA,2,2025,9976.06
324299,NA,2,2025,9976.06
324299,NA,2,2025,9976.06
324566,NA,2,2025,145530.65
324566,NA,2,2025,145530.65
325236,NA,2,2025,1024353.55
325236,NA,2,2025,1024353.55
325236,NA,2,2025,1024353.55
325236,NA,2,2025,1024353.55
325236,NA,2,2025,1024353.55
326305,NA,2,2025,91483662.66
326305,NA,2,2025,91483662.66
326305,NA,2,2025,5297578.07
326305,NA,2,2025,6032423.57
326305,NA,2,2025,15295948.52
326305,NA,2,2025,17134751.77
326305,NA,2,2025,42842.43
326305,NA,2,2025,46311.12
326305,NA,2,2025,6424507.67
326305,NA,2,2025,12809768.32
326305,NA,2,2025,917581.21
326305,NA,2,2025,1069571.15
326305,NA,2,2025,63505204.76
326305,NA,2,2025,73021997.91
326305,NA,2,2025,1261213.0
326305,NA,2,2025,3802796277.4
326305,NA,2,2025,3757169285.18
326305,NA,2,2025,3757169285.18
326305,NA,2,2025,297346486.97
326305,NA,2,2025,312795859.11
326305,NA,2,2025,433270.23
326305,NA,2,2025,528005259.87
326305,NA,2,2025,556054970.99
326305,NA,2,2025,703332.5
326305,NA,2,2025,25680346.04
326305,NA,2,2025,26288417.96
326305,NA,2,2025,360468.58
326305,NA,2,2025,368523388.46
326305,NA,2,2025,391668089.81
326305,NA,2,2025,1215787.26
326305,NA,2,2025,82657407.99
326305,NA,2,2025,86628537.69
326305,NA,2,2025,157906.42
326305,NA,2,2025,2454956395.85
326305,NA,2,2025,2630135592.38
326305,NA,2,2025,1546092.92
326305,NA,2,2025,154777248.48
326305,NA,2,2025,543237.91
326305,NA,2,2025,45626992.22
326305,NA,2,2025,45626992.22
326305,NA,2,2025,20246.7
326305,NA,2,2025,20246.7
326305,NA,2,2025,12094039.71
326305,NA,2,2025,12252296.6
326305,NA,2,2025,861.36
326305,NA,2,2025,861.36
326305,NA,2,2025,966879.65
326305,NA,2,2025,978607.37
326305,NA,2,2025,6422.16
326305,NA,2,2025,6757.84
326305,NA,2,2025,32538542.64
326305,NA,2,2025,33412178.23
326305,NA,2,2025,804.43
326305,NA,2,2025,445650863.88
326305,NA,2,2025,444532247.9
326305,NA,2,2025,444532247.9
326305,NA,2,2025,35545119.53
326305,NA,2,2025,43660219.48
326305,NA,2,2025,226072.86
326305,NA,2,2025,43153037.51
326305,NA,2,2025,65511713.98
326305,NA,2,2025,755194.21
326305,NA,2,2025,206926.04
326305,NA,2,2025,393064.42
326305,NA,2,2025,46455394.6
326305,NA,2,2025,77992394.57
326305,NA,2,2025,1296859.62
326305,NA,2,2025,2782392.16
326305,NA,2,2025,4564515.88
326305,NA,2,2025,316389378.06
326305,NA,2,2025,572726085.17
326305,NA,2,2025,1326662.83
326305,NA,2,2025,14751120.89
326305,NA,2,2025,16403.05
326305,NA,2,2025,1118615.98
326305,NA,2,2025,1118615.98
326305,NA,2,2025,3670.0
326305,NA,2,2025,3670.0
326305,NA,2,2025,236587.66
326305,NA,2,2025,579556.71
327352,NA,2,2025,383037.27
327352,NA,2,2025,427346.66
327352,NA,2,2025,473582.62
327352,NA,2,2025,1830494.97
327352,NA,2,2025,2943724.99
327352,NA,2,2025,56152.85
327352,NA,2,2025,56208.92
327352,NA,2,2025,211806.79
327352,NA,2,2025,214957.59
327352,NA,2,2025,397384.17
327352,NA,2,2025,498595.22
327352,NA,2,2025,506799.52
327352,NA,2,2025,2624.37
327352,NA,2,2025,3931.91
327352,NA,2,2025,2135560.15
327352,NA,2,2025,2206951.99
327352,NA,2,2025,3988111.5
327689,NA,2,2025,97599.0
327689,NA,2,2025,87049.66
327689,NA,2,2025,87351.93
327689,NA,2,2025,4012.93
327689,NA,2,2025,4012.93
327689,NA,2,2025,6536.41
327689,NA,2,2025,6537.32
327689,NA,2,2025,13939118.41
327689,NA,2,2025,13939118.41
327689,NA,2,2025,13938818.41
327689,NA,2,2025,7445.42
327689,NA,2,2025,7445.42
327689,NA,2,2025,2123.45
327689,NA,2,2025,2123.45
327689,NA,2,2025,4265.12
327689,NA,2,2025,4265.12
327689,NA,2,2025,5478.88
327689,NA,2,2025,5478.88
327689,NA,2,2025,6147279.04
327689,NA,2,2025,6147279.04
327689,NA,2,2025,5721771.44
327689,NA,2,2025,5721771.44
327689,NA,2,2025,2050455.06
327689,NA,2,2025,2050455.06
327689,NA,2,2025,300.0
327689,NA,2,2025,300.0
327689,NA,2,2025,300.0
327689,NA,2,2025,1038044.48
327689,NA,2,2025,1038044.48
327689,NA,2,2025,383897.79
327689,NA,2,2025,4584.96
327689,NA,2,2025,4584.96
327689,NA,2,2025,210272.54
327689,NA,2,2025,210272.54
327689,NA,2,2025,104966.63
327689,NA,2,2025,104966.63
327689,NA,2,2025,6680.55
327689,NA,2,2025,6680.55
327689,NA,2,2025,57393.11
327689,NA,2,2025,57393.11
327689,NA,2,2025,654146.69
327689,NA,2,2025,654146.69
327689,NA,2,2025,654146.69
328308,NA,2,2025,534112.09
328308,NA,2,2025,536490.56
328308,NA,2,2025,5011845.44
328308,NA,2,2025,5382503.0
328308,NA,2,2025,6360701.52
328308,NA,2,2025,6496565.26
328308,NA,2,2025,8889.47
328308,NA,2,2025,8889.47
328308,NA,2,2025,1818332.7
328308,NA,2,2025,2229410.89
328308,NA,2,2025,573530.44
328308,NA,2,2025,51371.26
328308,NA,2,2025,51371.26
328308,NA,2,2025,616.0
328308,NA,2,2025,616.0
328308,NA,2,2025,2949.4
328308,NA,2,2025,2949.4
328308,NA,2,2025,65975.8
328308,NA,2,2025,466380.96
328308,NA,2,2025,466380.96
328308,NA,2,2025,37646.07
328308,NA,2,2025,37646.07
328308,NA,2,2025,14610.5
328308,NA,2,2025,14610.5
328308,NA,2,2025,603948.0
328308,NA,2,2025,42.69
328308,NA,2,2025,42.69
328308,NA,2,2025,34.1
328308,NA,2,2025,36.75
328308,NA,2,2025,6191426.95
328308,NA,2,2025,6191426.95
328308,NA,2,2025,6167692.66
328308,NA,2,2025,110438.69
328308,NA,2,2025,110438.69
328308,NA,2,2025,2204271.31
328308,NA,2,2025,2204271.31
328308,NA,2,2025,2811497.83
328308,NA,2,2025,2811497.83
328308,NA,2,2025,5211.49
328308,NA,2,2025,5211.49
328308,NA,2,2025,1036953.34
328308,NA,2,2025,1036953.34
328308,NA,2,2025,23734.29
328308,NA,2,2025,23734.29
328308,NA,2,2025,23734.29
328308,NA,2,2025,333702.45
328308,NA,2,2025,333702.45
328308,NA,2,2025,333702.45
328308,NA,2,2025,7518.53
328308,NA,2,2025,7518.53
328308,NA,2,2025,67717.97
328308,NA,2,2025,67717.97
328308,NA,2,2025,236114.79
328308,NA,2,2025,236114.79
328308,NA,2,2025,22351.16
328308,NA,2,2025,22351.16
328308,NA,2,2025,66758.88
328308,NA,2,2025,66758.88
328308,NA,2,2025,66758.88
328308,NA,2,2025,32725.26
328308,NA,2,2025,32725.26
328308,NA,2,2025,4067.37
328308,NA,2,2025,4067.37
328308,NA,2,2025,29966.25
328308,NA,2,2025,29966.25
331651,NA,2,2025,40190408.36
331651,NA,2,2025,7064239.5
331651,NA,2,2025,7064239.5
331651,NA,2,2025,6455805.0
331651,NA,2,2025,276930.5
331651,NA,2,2025,281610.56
331651,NA,2,2025,1207701.74
331651,NA,2,2025,1744670.16
331651,NA,2,2025,90971.29
331651,NA,2,2025,116977.88
331651,NA,2,2025,2209.19
331651,NA,2,2025,2209.19
331651,NA,2,2025,4411828.15
331651,NA,2,2025,5736606.84
331651,NA,2,2025,77587.43
331651,NA,2,2025,78019.03
331651,NA,2,2025,163138.18
331651,NA,2,2025,601242.8
331651,NA,2,2025,1098.37
331651,NA,2,2025,53063.86
331651,NA,2,2025,596.68
331651,NA,2,2025,596.68
331651,NA,2,2025,223743.47
331651,NA,2,2025,1952618.92
331651,NA,2,2025,608434.5
331651,NA,2,2025,97056.54
331651,NA,2,2025,3465208.43
331651,NA,2,2025,33912.22
331651,NA,2,2025,467037.19
331651,NA,2,2025,115844.61
331651,NA,2,2025,6176928.06
331651,NA,2,2025,165927.8
331651,NA,2,2025,1008196.36
331651,NA,2,2025,132210.19
331651,NA,2,2025,195693.33
331651,NA,2,2025,1812577.23
331651,NA,2,2025,1130614.54
331651,NA,2,2025,1130614.54
331651,NA,2,2025,431652.64
331651,NA,2,2025,49965.21
331651,NA,2,2025,63382.61
331651,NA,2,2025,160664.5
331651,NA,2,2025,161710.77
331651,NA,2,2025,3799.18
331651,NA,2,2025,3799.18
331651,NA,2,2025,217223.75
331651,NA,2,2025,231172.45
331651,NA,2,2025,698961.9
331651,NA,2,2025,47034.68
331651,NA,2,2025,47034.68
331651,NA,2,2025,207730.22
331651,NA,2,2025,208997.37
331651,NA,2,2025,7865.91
331651,NA,2,2025,444803.33
331651,NA,2,2025,485828.73
331651,NA,2,2025,16740648.25
331651,NA,2,2025,16740648.25
333808,NA,2,2025,28199588.17
333808,NA,2,2025,16426277.67
333808,NA,2,2025,16426277.67
333808,NA,2,2025,16426277.67
333808,NA,2,2025,26393.01
333808,NA,2,2025,26393.01
333808,NA,2,2025,1739024.18
333808,NA,2,2025,1750858.41
333808,NA,2,2025,4217267.39
333808,NA,2,2025,4262123.31
333808,NA,2,2025,29065.27
333808,NA,2,2025,29065.27
333808,NA,2,2025,10414527.82
333808,NA,2,2025,11351304.36
333808,NA,2,2025,11760478.02
333808,NA,2,2025,11760478.02
333808,NA,2,2025,11760478.02
333808,NA,2,2025,12632.29
333808,NA,2,2025,12632.29
333808,NA,2,2025,1105868.03
333808,NA,2,2025,1105868.03
333808,NA,2,2025,3157159.57
333808,NA,2,2025,3157159.57
333808,NA,2,2025,27584.7
333808,NA,2,2025,27584.7
333808,NA,2,2025,7457233.43
333808,NA,2,2025,7457233.43
333808,NA,2,2025,12832.48
333808,NA,2,2025,12832.48
333808,NA,2,2025,12832.48
333808,NA,2,2025,12832.48
333808,NA,2,2025,28002.85
334154,NA,2,2025,15559362.44
334154,NA,2,2025,15453519.32
334154,NA,2,2025,53315.29
334154,NA,2,2025,54540.38
334154,NA,2,2025,447527.18
334154,NA,2,2025,468466.6
334154,NA,2,2025,151384.81
334154,NA,2,2025,170676.01
334154,NA,2,2025,3490875.84
334154,NA,2,2025,4170864.85
334154,NA,2,2025,171642.87
334154,NA,2,2025,176740.78
334154,NA,2,2025,2268444.14
334154,NA,2,2025,2316245.44
334154,NA,2,2025,353951.93
334154,NA,2,2025,354958.73
334154,NA,2,2025,8516377.26
334154,NA,2,2025,8779055.97
334154,NA,2,2025,105843.12
334154,NA,2,2025,128.1
334154,NA,2,2025,128.1
334154,NA,2,2025,68210.23
334154,NA,2,2025,1329456.39
334154,NA,2,2025,40878.02
334154,NA,2,2025,1811394.58
334154,NA,2,2025,56994.06
334154,NA,2,2025,56994.06
334154,NA,2,2025,56994.06
334154,NA,2,2025,1049.03
334154,NA,2,2025,1049.03
334154,NA,2,2025,39193.98
334154,NA,2,2025,39193.98
334154,NA,2,2025,16751.05
334154,NA,2,2025,16751.05
334154,NA,2,2025,44614.33
334154,NA,2,2025,44614.33
334154,NA,2,2025,44614.33
334154,NA,2,2025,1455.05
334154,NA,2,2025,1630.33
334154,NA,2,2025,43159.28
334154,NA,2,2025,60404.46
336858,NA,2,2025,44692594.74
336858,NA,2,2025,18032796.55
336858,NA,2,2025,18032796.55
336858,NA,2,2025,16756392.51
336858,NA,2,2025,519376.46
336858,NA,2,2025,520573.14
336858,NA,2,2025,533752.0
336858,NA,2,2025,709553.0
336858,NA,2,2025,473686.23
336858,NA,2,2025,731195.19
336858,NA,2,2025,1811371.78
336858,NA,2,2025,3090713.81
336858,NA,2,2025,1966238.54
336858,NA,2,2025,1999376.37
336858,NA,2,2025,2709027.25
336858,NA,2,2025,3157370.55
336858,NA,2,2025,812.72
336858,NA,2,2025,2447646.98
336858,NA,2,2025,2910281.52
336858,NA,2,2025,3005.14
336858,NA,2,2025,6295293.27
336858,NA,2,2025,8439187.0
339679,NA,2,2025,3304737499.72
339679,NA,2,2025,1346345889.62
339679,NA,2,2025,1346345889.62
339679,NA,2,2025,1399339131.55
339679,NA,2,2025,872851.31
339679,NA,2,2025,1616483.6
339679,NA,2,2025,206673.71
340782,NA,2,2025,372221213.79
340782,NA,2,2025,126024915.28
340782,NA,2,2025,126024915.28
340782,NA,2,2025,121866892.14
340782,NA,2,2025,2717939.79
340782,NA,2,2025,2897716.08
340782,NA,2,2025,39666871.85
340782,NA,2,2025,57426928.91
340782,NA,2,2025,1644375.43
340782,NA,2,2025,479007.0
342033,NA,2,2025,372411994.92
343889,NA,2,2025,3122.82
343889,NA,2,2025,21318.5
343889,NA,2,2025,2131094.9
343889,NA,2,2025,883660.7
343889,NA,2,2025,1415748.17
343889,NA,2,2025,439666.15
343889,NA,2,2025,3243913.74
343889,NA,2,2025,213141304.35
343889,NA,2,2025,4135.53
343889,NA,2,2025,8592.08
343889,NA,2,2025,35442.94
343889,NA,2,2025,19153.75
343889,NA,2,2025,22271.59
343889,NA,2,2025,16534.89
343889,NA,2,2025,87622.36
343889,NA,2,2025,5523250.64
343889,NA,2,2025,196026777.0
343889,NA,2,2025,196026777.0
343889,NA,2,2025,195064153.86
343889,NA,2,2025,3420.66
343889,NA,2,2025,10416.8
343889,NA,2,2025,159.72
343889,NA,2,2025,159.72
343889,NA,2,2025,5979.69
343889,NA,2,2025,8992.87
343889,NA,2,2025,8891.08
343889,NA,2,2025,23390.5
343889,NA,2,2025,676434.95
343889,NA,2,2025,771230.66
343889,NA,2,2025,47484745.21
343889,NA,2,2025,49192407.63
343889,NA,2,2025,1953868.87
343889,NA,2,2025,2075638.11
343889,NA,2,2025,53197124.1
343889,NA,2,2025,55189095.88
343889,NA,2,2025,364401.61
343889,NA,2,2025,372580.46
343889,NA,2,2025,91369127.97
343889,NA,2,2025,94785113.18
343889,NA,2,2025,962623.14
343889,NA,2,2025,53.24
343889,NA,2,2025,53.24
343889,NA,2,2025,53.24
343889,NA,2,2025,53.24
343889,NA,2,2025,200145.04
343889,NA,2,2025,3234.34
343889,NA,2,2025,196910.7
343889,NA,2,2025,1830.94
343889,NA,2,2025,9359.7
343889,NA,2,2025,354905.19
343889,NA,2,2025,55384.01
343889,NA,2,2025,67568.57
343889,NA,2,2025,195052.2
343889,NA,2,2025,291984.67
343889,NA,2,2025,502575.71
343889,NA,2,2025,36049501.41
343889,NA,2,2025,424144180.01
343889,NA,2,2025,424144180.01
343889,NA,2,2025,420795256.7
343889,NA,2,2025,2135115.33
343889,NA,2,2025,2135557.82
343889,NA,2,2025,99243805.46
343889,NA,2,2025,100593441.88
343889,NA,2,2025,3917780.75
343889,NA,2,2025,3917780.75
343889,NA,2,2025,89430673.25
343889,NA,2,2025,90604013.27
343889,NA,2,2025,1543827.76
343889,NA,2,2025,1543852.87
343889,NA,2,2025,224524054.15
343889,NA,2,2025,230786030.35
343889,NA,2,2025,3348923.31
343889,NA,2,2025,262.04
343889,NA,2,2025,622.04
343889,NA,2,2025,31549.11
343889,NA,2,2025,185253.91
343889,NA,2,2025,291803.35
343889,NA,2,2025,294167.07
343889,NA,2,2025,789240.03
343889,NA,2,2025,1073723.77
343889,NA,2,2025,2236068.78
323268,NA,2,2025,2172720.07
323268,NA,2,2025,2584257.11
323268,NA,2,2025,256.06
323268,NA,2,2025,256.06
323268,NA,2,2025,256.06
323268,NA,2,2025,910062.57
323268,NA,2,2025,910062.57
323268,NA,2,2025,910062.57
323268,NA,2,2025,153866.17
323268,NA,2,2025,153866.17
323268,NA,2,2025,356366.88
323268,NA,2,2025,356366.88
323268,NA,2,2025,326869.87
323268,NA,2,2025,326869.87
323268,NA,2,2025,72959.65
323268,NA,2,2025,72959.65
323268,NA,2,2025,279804.69
323268,NA,2,2025,279804.69
323268,NA,2,2025,279804.69
323268,NA,2,2025,279804.69
323268,NA,2,2025,339719.77
324159,NA,2,2025,34945901.46
324159,NA,2,2025,11350274.47
324159,NA,2,2025,11350274.47
324159,NA,2,2025,11350274.47
325571,NA,2,2025,505869442.03
325571,NA,2,2025,216128893.18
325571,NA,2,2025,216128893.18
325571,NA,2,2025,216128893.18
325571,NA,2,2025,3436051.69
325571,NA,2,2025,3683057.47
325571,NA,2,2025,19465604.67
325571,NA,2,2025,20752541.0
325571,NA,2,2025,4308.86
325571,NA,2,2025,4317.38
325571,NA,2,2025,14363529.07
325571,NA,2,2025,15163615.61
325571,NA,2,2025,109505.67
325571,NA,2,2025,46827211.07
325571,NA,2,2025,54186741.67
325571,NA,2,2025,4316499.24
325571,NA,2,2025,4473671.44
325571,NA,2,2025,18657734.11
325571,NA,2,2025,19724199.82
325571,NA,2,2025,85390.63
325571,NA,2,2025,142478.9
325571,NA,2,2025,22577620.23
325571,NA,2,2025,22923296.6
325571,NA,2,2025,197969.0
325571,NA,2,2025,206896.43
325571,NA,2,2025,41066890.39
325571,NA,2,2025,44259213.88
325571,NA,2,2025,1208031.87
325571,NA,2,2025,1254454.94
325571,NA,2,2025,17586482.71
325571,NA,2,2025,18048494.69
325571,NA,2,2025,165466.29
325571,NA,2,2025,248278.14
325571,NA,2,2025,252699.74
325571,NA,2,2025,26272999.37
325571,NA,2,2025,27214316.59
326305,NA,2,2025,792.4
326305,NA,2,2025,52215.77
326305,NA,2,2025,194842.84
326305,NA,2,2025,826142.55
326305,NA,2,2025,2601247.55
326305,NA,2,2025,70.0
326305,NA,2,2025,23198578.9
326305,NA,2,2025,23198578.9
326305,NA,2,2025,23198578.9
326305,NA,2,2025,19905493.4
326305,NA,2,2025,22730036.32
326305,NA,2,2025,5346.83
326305,NA,2,2025,5346.83
326305,NA,2,2025,2389.67
326305,NA,2,2025,2389.67
326305,NA,2,2025,1112081.6
326305,NA,2,2025,1112081.6
326305,NA,2,2025,2173267.4
326305,NA,2,2025,2173267.4
326305,NA,2,2025,460953087.36
326305,NA,2,2025,458922172.77
326305,NA,2,2025,458922172.77
326305,NA,2,2025,137304867.07
326305,NA,2,2025,137304867.07
326305,NA,2,2025,321617305.7
326305,NA,2,2025,303657846.83
326305,NA,2,2025,17959458.87
326305,NA,2,2025,2030914.59
326305,NA,2,2025,2030914.59
326305,NA,2,2025,2030914.59
326305,NA,2,2025,2030914.59
327352,NA,2,2025,80.0
327352,NA,2,2025,80.0
327352,NA,2,2025,80.0
327352,NA,2,2025,80.0
327352,NA,2,2025,4205746.78
327352,NA,2,2025,4205746.78
327352,NA,2,2025,4205746.78
327352,NA,2,2025,62873.93
327352,NA,2,2025,63179.18
327352,NA,2,2025,533487.84
327352,NA,2,2025,534784.11
327352,NA,2,2025,279706.71
327352,NA,2,2025,281859.02
327352,NA,2,2025,491146.6
327352,NA,2,2025,493359.85
327352,NA,2,2025,31255.35
327352,NA,2,2025,31255.35
327352,NA,2,2025,2807276.35
327352,NA,2,2025,2828611.55
327352,NA,2,2025,3984780.63
327352,NA,2,2025,3984780.63
327352,NA,2,2025,3984780.63
327352,NA,2,2025,94252.48
327352,NA,2,2025,94252.48
327352,NA,2,2025,314738.45
327352,NA,2,2025,314738.45
327352,NA,2,2025,12272.4
327352,NA,2,2025,12272.4
327352,NA,2,2025,1203070.39
327352,NA,2,2025,1203070.39
327352,NA,2,2025,12560.62
327352,NA,2,2025,12560.62
327352,NA,2,2025,2347886.29
327352,NA,2,2025,2347886.29
327352,NA,2,2025,126.53
327352,NA,2,2025,126.53
331317,NA,2,2025,155560610.11
331317,NA,2,2025,106815662.98
331317,NA,2,2025,106066033.94
331317,NA,2,2025,101138394.55
331317,NA,2,2025,100102674.17
331317,NA,2,2025,114284429.39
331317,NA,2,2025,27061.91
331317,NA,2,2025,1035720.38
331317,NA,2,2025,1036451.44
331317,NA,2,2025,4927639.39
331317,NA,2,2025,1726894.72
331317,NA,2,2025,23115658.18
331651,NA,2,2025,14775787.74
331651,NA,2,2025,705773.06
331651,NA,2,2025,714695.32
331651,NA,2,2025,5951340.43
331651,NA,2,2025,6543225.17
331651,NA,2,2025,388715.16
331651,NA,2,2025,402495.22
331651,NA,2,2025,1164.98
331651,NA,2,2025,1253.18
331651,NA,2,2025,7728794.11
331651,NA,2,2025,8500081.73
331651,NA,2,2025,1964860.51
331651,NA,2,2025,950920.23
331651,NA,2,2025,6230321.29
331651,NA,2,2025,98554.15
331651,NA,2,2025,619243.77
331651,NA,2,2025,915386.13
331651,NA,2,2025,8283478.96
331651,NA,2,2025,14927950.2
331651,NA,2,2025,14927950.2
331651,NA,2,2025,14891471.11
331651,NA,2,2025,406968.19
331651,NA,2,2025,568569.96
331651,NA,2,2025,4100838.01
331651,NA,2,2025,4519672.85
331651,NA,2,2025,506374.17
331651,NA,2,2025,534508.98
331651,NA,2,2025,7235.63
331651,NA,2,2025,7709.53
331651,NA,2,2025,9870055.11
331651,NA,2,2025,11135683.08
331651,NA,2,2025,36479.09
331651,NA,2,2025,28020.39
331651,NA,2,2025,3136354.96
331651,NA,2,2025,8458.7
331651,NA,2,2025,1059037.81
331651,NA,2,2025,326955.87
331651,NA,2,2025,326955.87
331651,NA,2,2025,285380.6
331651,NA,2,2025,285380.6
331651,NA,2,2025,285380.6
331651,NA,2,2025,41575.27
331651,NA,2,2025,40551.76
331651,NA,2,2025,40551.76
331651,NA,2,2025,1023.51
331651,NA,2,2025,1023.51
410624,NA,2,2025,4714189.26
410624,NA,2,2025,4557281.3
410624,NA,2,2025,4557281.3
410624,NA,2,2025,4557281.3
410624,NA,2,2025,4309878.99
410624,NA,2,2025,4920722.62
410624,NA,2,2025,4413.73
410624,NA,2,2025,5112.85
410624,NA,2,2025,242988.58
410624,NA,2,2025,268101.6
410624,NA,2,2025,156907.96
410624,NA,2,2025,156907.96
410624,NA,2,2025,156907.96
410624,NA,2,2025,156907.96
410624,NA,2,2025,381462.31
413372,NA,2,2025,1530.0
413372,NA,2,2025,30718.82
413372,NA,2,2025,43846.17
413372,NA,2,2025,405.0
413372,NA,2,2025,405.0
413372,NA,2,2025,10574.99
413372,NA,2,2025,13449.0
413372,NA,2,2025,255460.61
413372,NA,2,2025,255460.61
413372,NA,2,2025,255460.61
413372,NA,2,2025,157229.71
413372,NA,2,2025,157229.71
413372,NA,2,2025,12817.78
413372,NA,2,2025,12817.78
413372,NA,2,2025,9945.77
413372,NA,2,2025,9945.77
413372,NA,2,2025,584.5
413372,NA,2,2025,584.5
413372,NA,2,2025,74882.85
413372,NA,2,2025,74882.85
413721,NA,2,2025,15171479.88
413721,NA,2,2025,15000009.52
413721,NA,2,2025,15000009.52
413721,NA,2,2025,15000009.52
413721,NA,2,2025,2853905.85
413721,NA,2,2025,2853905.85
413721,NA,2,2025,9795562.45
413721,NA,2,2025,9795562.45
413721,NA,2,2025,2350541.22
413721,NA,2,2025,2350541.22
413721,NA,2,2025,171470.36
413721,NA,2,2025,171470.36
413721,NA,2,2025,171470.36
413721,NA,2,2025,171470.36
413721,NA,2,2025,171470.36
414310,NA,2,2025,56282836.62
414310,NA,2,2025,40758660.35
414310,NA,2,2025,40122953.32
414310,NA,2,2025,39574319.11
414310,NA,2,2025,39574319.11
414310,NA,2,2025,49907748.25
414310,NA,2,2025,548634.21
414310,NA,2,2025,548634.21
414310,NA,2,2025,13633617.33
414310,NA,2,2025,635707.03
414310,NA,2,2025,632351.35
414310,NA,2,2025,632351.35
414310,NA,2,2025,1050478.85
414310,NA,2,2025,3355.68
414310,NA,2,2025,3355.68
414310,NA,2,2025,21888.31
414310,NA,2,2025,5140923.68
414310,NA,2,2025,4765591.04
414310,NA,2,2025,4694809.92
414310,NA,2,2025,4694809.92
414310,NA,2,2025,5973962.73
